"","prop1.Tr1221","prop1.Tr1331","prop1.Tr2332","prop2.Tr1221","prop2.Tr1331","prop2.Tr2332","prop3.Tr1221","prop3.Tr1331","prop3.Tr2332","prop4.Tr1221","prop4.Tr1331","prop4.Tr2332","prop5.Tr1221","prop5.Tr1331","prop5.Tr2332","prop6.Tr1221","prop6.Tr1331","prop6.Tr2332","prop7.Tr1221","prop7.Tr1331","prop7.Tr2332"
"4AE7A",0.205479452054795,0.200913242009132,0.237442922374429,0.251141552511416,0.246575342465753,0.182648401826484,0.214611872146119,0.223744292237443,0.210045662100457,0.228310502283105,0.232876712328767,0.19634703196347,0.168949771689498,0.0319634703196347,0.168949771689498,0.251141552511416,0.28310502283105,0.114155251141553,0.246575342465753,0.242009132420091,0.159817351598174
"2NPTA",0.171428571428571,0.247619047619048,0.20952380952381,0.276190476190476,0.180952380952381,0.161904761904762,0.219047619047619,0.276190476190476,0.161904761904762,0.238095238095238,0.142857142857143,0.2,0.114285714285714,0.019047619047619,0.19047619047619,0.257142857142857,0.228571428571429,0.123809523809524,0.285714285714286,0.238095238095238,0.133333333333333
"3P0FA",0.155405405405405,0.236486486486486,0.25,0.287162162162162,0.185810810810811,0.179054054054054,0.216216216216216,0.283783783783784,0.141891891891892,0.283783783783784,0.148648648648649,0.216216216216216,0.158783783783784,0.0304054054054054,0.185810810810811,0.239864864864865,0.199324324324324,0.199324324324324,0.266891891891892,0.219594594594595,0.125
"1MR1C",0.183673469387755,0.244897959183673,0.183673469387755,0.183673469387755,0.295918367346939,0.163265306122449,0.142857142857143,0.316326530612245,0.173469387755102,0.163265306122449,0.214285714285714,0.244897959183673,0.23469387755102,0.0306122448979592,0.173469387755102,0.255102040816327,0.214285714285714,0.142857142857143,0.326530612244898,0.153061224489796,0.102040816326531
"4BJAA",0.211320754716981,0.226415094339623,0.173584905660377,0.233962264150943,0.166037735849057,0.218867924528302,0.158490566037736,0.249056603773585,0.20377358490566,0.241509433962264,0.128301886792453,0.256603773584906,0.169811320754717,0.0415094339622641,0.222641509433962,0.222641509433962,0.256603773584906,0.143396226415094,0.264150943396226,0.162264150943396,0.173584905660377
"2PFVA",0.241992882562278,0.229537366548043,0.201067615658363,0.282918149466192,0.170818505338078,0.193950177935943,0.199288256227758,0.277580071174377,0.204626334519573,0.288256227758007,0.140569395017794,0.224199288256228,0.176156583629893,0.0427046263345196,0.188612099644128,0.238434163701068,0.265124555160142,0.145907473309609,0.282918149466192,0.177935943060498,0.188612099644128
"4LD3B",0.23728813559322,0.11864406779661,0.288135593220339,0.389830508474576,0.186440677966102,0.11864406779661,0.254237288135593,0.152542372881356,0.23728813559322,0.355932203389831,0.0847457627118644,0.220338983050847,0.101694915254237,0,0.186440677966102,0.169491525423729,0.406779661016949,0.135593220338983,0.135593220338983,0.322033898305085,0.220338983050847
"2YOPA",0.279187817258883,0.182741116751269,0.16243654822335,0.197969543147208,0.253807106598985,0.16751269035533,0.17258883248731,0.233502538071066,0.228426395939086,0.233502538071066,0.218274111675127,0.203045685279188,0.238578680203046,0.0609137055837563,0.17258883248731,0.253807106598985,0.258883248730964,0.142131979695431,0.289340101522843,0.16751269035533,0.17258883248731
"1I7WB",0.32,0.146666666666667,0.146666666666667,0.333333333333333,0.166666666666667,0.106666666666667,0.133333333333333,0.213333333333333,0.253333333333333,0.34,0.133333333333333,0.14,0.126666666666667,0.0133333333333333,0.326666666666667,0.12,0.366666666666667,0.146666666666667,0.233333333333333,0.166666666666667,0.233333333333333
"6ZIWI",0.184126984126984,0.244444444444444,0.250793650793651,0.225396825396825,0.174603174603175,0.212698412698413,0.2,0.288888888888889,0.158730158730159,0.212698412698413,0.13015873015873,0.257142857142857,0.180952380952381,0.0285714285714286,0.165079365079365,0.295238095238095,0.206349206349206,0.168253968253968,0.279365079365079,0.222222222222222,0.149206349206349
"4YTWA",0.2625,0.2125,0.1875,0.225,0.25,0.1875,0.2125,0.2375,0.2375,0.2625,0.2125,0.225,0.225,0.025,0.225,0.225,0.3,0.15,0.3375,0.225,0.1375
"3NCEB",0.22488038277512,0.200956937799043,0.244019138755981,0.210526315789474,0.215311004784689,0.200956937799043,0.205741626794258,0.258373205741627,0.196172248803828,0.23444976076555,0.15311004784689,0.263157894736842,0.162679425837321,0.0191387559808612,0.186602870813397,0.301435406698565,0.191387559808612,0.138755980861244,0.244019138755981,0.282296650717703,0.181818181818182
"6KAGA",0.199074074074074,0.259259259259259,0.226851851851852,0.328703703703704,0.138888888888889,0.217592592592593,0.236111111111111,0.277777777777778,0.180555555555556,0.310185185185185,0.12962962962963,0.226851851851852,0.12962962962963,0.037037037037037,0.282407407407407,0.25,0.305555555555556,0.143518518518519,0.277777777777778,0.199074074074074,0.180555555555556
"5II6A",0.153153153153153,0.297297297297297,0.216216216216216,0.234234234234234,0.144144144144144,0.153153153153153,0.234234234234234,0.351351351351351,0.108108108108108,0.27027027027027,0.108108108108108,0.189189189189189,0.135135135135135,0.045045045045045,0.225225225225225,0.297297297297297,0.18018018018018,0.198198198198198,0.279279279279279,0.216216216216216,0.171171171171171
"1I4DA",0.278026905829596,0.246636771300448,0.174887892376682,0.251121076233184,0.165919282511211,0.219730941704036,0.170403587443946,0.304932735426009,0.228699551569507,0.260089686098655,0.147982062780269,0.237668161434978,0.2152466367713,0.0269058295964126,0.2152466367713,0.273542600896861,0.20627802690583,0.0941704035874439,0.345291479820628,0.170403587443946,0.179372197309417
"3NI0A",0.26530612244898,0.295918367346939,0.173469387755102,0.36734693877551,0.0918367346938776,0.153061224489796,0.163265306122449,0.306122448979592,0.275510204081633,0.36734693877551,0.0714285714285714,0.173469387755102,0.183673469387755,0.0408163265306122,0.224489795918367,0.244897959183673,0.173469387755102,0.0816326530612245,0.428571428571429,0.13265306122449,0.13265306122449
"5HGZA",0.190082644628099,0.140495867768595,0.334710743801653,0.272727272727273,0.210743801652893,0.181818181818182,0.285123966942149,0.206611570247934,0.148760330578512,0.264462809917355,0.169421487603306,0.223140495867769,0.152892561983471,0.0289256198347107,0.144628099173554,0.247933884297521,0.202479338842975,0.206611570247934,0.18595041322314,0.301652892561983,0.144628099173554
"1VMOA",0.222222222222222,0.209876543209877,0.259259259259259,0.259259259259259,0.259259259259259,0.123456790123457,0.265432098765432,0.228395061728395,0.228395061728395,0.253086419753086,0.203703703703704,0.179012345679012,0.197530864197531,0.0246913580246914,0.111111111111111,0.271604938271605,0.197530864197531,0.222222222222222,0.308641975308642,0.209876543209877,0.123456790123457
"3A1FA",0.227027027027027,0.162162162162162,0.27027027027027,0.324324324324324,0.172972972972973,0.232432432432432,0.216216216216216,0.205405405405405,0.205405405405405,0.318918918918919,0.135135135135135,0.27027027027027,0.135135135135135,0.027027027027027,0.156756756756757,0.232432432432432,0.232432432432432,0.210810810810811,0.205405405405405,0.237837837837838,0.183783783783784
"5DSEB",0.205787781350482,0.173633440514469,0.289389067524116,0.334405144694534,0.173633440514469,0.173633440514469,0.254019292604502,0.215434083601286,0.189710610932476,0.276527331189711,0.128617363344051,0.218649517684887,0.135048231511254,0.0192926045016077,0.141479099678457,0.247588424437299,0.260450160771704,0.135048231511254,0.218649517684887,0.286173633440514,0.160771704180064
"6X05A",0.208430913348946,0.224824355971897,0.224824355971897,0.311475409836066,0.187353629976581,0.192037470725995,0.215456674473068,0.243559718969555,0.203747072599532,0.292740046838407,0.149882903981265,0.229508196721311,0.159250585480094,0.00936768149882904,0.17096018735363,0.185011709601874,0.238875878220141,0.208430913348946,0.238875878220141,0.227166276346604,0.194379391100703
"4CPCA",0.168674698795181,0.301204819277108,0.120481927710843,0.186746987951807,0.126506024096386,0.319277108433735,0.114457831325301,0.319277108433735,0.13855421686747,0.186746987951807,0.126506024096386,0.319277108433735,0.234939759036145,0.0180722891566265,0.210843373493976,0.259036144578313,0.210843373493976,0.0662650602409639,0.301204819277108,0.114457831325301,0.168674698795181
"4NV0A",0.223270440251572,0.229559748427673,0.223270440251572,0.270440251572327,0.20125786163522,0.185534591194969,0.19496855345912,0.283018867924528,0.20125786163522,0.261006289308176,0.166666666666667,0.220125786163522,0.150943396226415,0.0377358490566038,0.238993710691824,0.257861635220126,0.251572327044025,0.176100628930818,0.264150943396226,0.191823899371069,0.188679245283019
"5BRKB",0.172727272727273,0.227272727272727,0.118181818181818,0.190909090909091,0.136363636363636,0.263636363636364,0.1,0.263636363636364,0.154545454545455,0.172727272727273,0.136363636363636,0.263636363636364,0.236363636363636,0.0727272727272727,0.145454545454545,0.136363636363636,0.245454545454545,0.0636363636363636,0.209090909090909,0.118181818181818,0.190909090909091
"2P0AA",0.212827988338192,0.212827988338192,0.24198250728863,0.215743440233236,0.256559766763848,0.174927113702624,0.233236151603499,0.262390670553936,0.198250728862974,0.233236151603499,0.204081632653061,0.227405247813411,0.183673469387755,0.0145772594752187,0.166180758017493,0.259475218658892,0.250728862973761,0.166180758017493,0.250728862973761,0.26530612244898,0.174927113702624
"4WVRA",0.207920792079208,0.198019801980198,0.277227722772277,0.336633663366337,0.168316831683168,0.0891089108910891,0.277227722772277,0.198019801980198,0.188118811881188,0.306930693069307,0.118811881188119,0.138613861386139,0.178217821782178,0,0.158415841584158,0.188118811881188,0.227722772277228,0.247524752475248,0.306930693069307,0.277227722772277,0.099009900990099
"1UPTB",0.271186440677966,0.203389830508475,0.186440677966102,0.169491525423729,0.220338983050847,0.338983050847458,0.152542372881356,0.23728813559322,0.23728813559322,0.186440677966102,0.203389830508475,0.355932203389831,0.254237288135593,0.0508474576271186,0.220338983050847,0.389830508474576,0.169491525423729,0.0508474576271186,0.288135593220339,0.152542372881356,0.186440677966102
"7AIAAAA",0.232974910394265,0.236559139784946,0.200716845878136,0.290322580645161,0.17921146953405,0.207885304659498,0.189964157706093,0.275985663082437,0.21505376344086,0.254480286738351,0.14336917562724,0.243727598566308,0.182795698924731,0.025089605734767,0.236559139784946,0.275985663082437,0.243727598566308,0.118279569892473,0.293906810035842,0.17921146953405,0.175627240143369
"6J0YA",0.201171875,0.21484375,0.2734375,0.265625,0.193359375,0.201171875,0.203125,0.265625,0.197265625,0.240234375,0.16015625,0.234375,0.166015625,0.021484375,0.142578125,0.255859375,0.208984375,0.189453125,0.234375,0.2421875,0.181640625
"1EAQA",0.266187050359712,0.172661870503597,0.244604316546763,0.309352517985612,0.194244604316547,0.151079136690647,0.251798561151079,0.194244604316547,0.244604316546763,0.287769784172662,0.172661870503597,0.172661870503597,0.244604316546763,0.0143884892086331,0.165467625899281,0.266187050359712,0.237410071942446,0.107913669064748,0.273381294964029,0.244604316546763,0.165467625899281
"2V9KA",0.187145557655955,0.264650283553875,0.2117202268431,0.279773156899811,0.177693761814745,0.2117202268431,0.190926275992439,0.30812854442344,0.185255198487713,0.255198487712665,0.13421550094518,0.255198487712665,0.194706994328922,0.0359168241965974,0.192816635160681,0.258979206049149,0.209829867674858,0.164461247637051,0.313799621928166,0.194706994328922,0.137996219281664
"5CV0A",0.230366492146597,0.204188481675393,0.225130890052356,0.272251308900524,0.172774869109948,0.204188481675393,0.209424083769634,0.240837696335079,0.214659685863874,0.293193717277487,0.151832460732984,0.225130890052356,0.120418848167539,0.0366492146596859,0.246073298429319,0.277486910994764,0.172774869109948,0.141361256544503,0.282722513089005,0.214659685863874,0.151832460732984
"6I8YA",0.253393665158371,0.203619909502262,0.235294117647059,0.226244343891403,0.180995475113122,0.221719457013575,0.158371040723982,0.262443438914027,0.212669683257919,0.239819004524887,0.158371040723982,0.244343891402715,0.158371040723982,0.0497737556561086,0.230769230769231,0.285067873303167,0.212669683257919,0.14027149321267,0.30316742081448,0.248868778280543,0.153846153846154
"3V9RB",0.206896551724138,0.252873563218391,0.149425287356322,0.32183908045977,0.137931034482759,0.206896551724138,0.137931034482759,0.264367816091954,0.183908045977011,0.310344827586207,0.126436781609195,0.218390804597701,0.149425287356322,0.0574712643678161,0.264367816091954,0.160919540229885,0.344827586206897,0.0689655172413793,0.310344827586207,0.126436781609195,0.149425287356322
"2YG2A",0.216374269005848,0.198830409356725,0.222222222222222,0.251461988304094,0.16374269005848,0.198830409356725,0.169590643274854,0.251461988304094,0.222222222222222,0.251461988304094,0.116959064327485,0.245614035087719,0.152046783625731,0.0233918128654971,0.198830409356725,0.228070175438596,0.263157894736842,0.134502923976608,0.228070175438596,0.233918128654971,0.187134502923977
"2V1YA",0.205607476635514,0.214953271028037,0.205607476635514,0.327102803738318,0.121495327102804,0.271028037383178,0.186915887850467,0.252336448598131,0.168224299065421,0.242990654205607,0.0560747663551402,0.336448598130841,0.158878504672897,0.0373831775700935,0.205607476635514,0.271028037383178,0.158878504672897,0.102803738317757,0.289719626168224,0.196261682242991,0.130841121495327
"5FVKA",0.37037037037037,0.197530864197531,0.135802469135802,0.271604938271605,0.209876543209877,0.222222222222222,0.135802469135802,0.296296296296296,0.271604938271605,0.259259259259259,0.197530864197531,0.234567901234568,0.222222222222222,0.0246913580246914,0.271604938271605,0.296296296296296,0.222222222222222,0.0987654320987654,0.345679012345679,0.160493827160494,0.222222222222222
"1LPBA",0.329787234042553,0.180851063829787,0.297872340425532,0.414893617021277,0.212765957446809,0.0851063829787234,0.276595744680851,0.202127659574468,0.287234042553192,0.361702127659574,0.159574468085106,0.138297872340426,0.159574468085106,0.0319148936170213,0.180851063829787,0.202127659574468,0.287234042553192,0.212765957446809,0.287234042553192,0.234042553191489,0.223404255319149
"2BRYA",0.235887096774194,0.213709677419355,0.235887096774194,0.284274193548387,0.195564516129032,0.145161290322581,0.209677419354839,0.256048387096774,0.209677419354839,0.264112903225806,0.175403225806452,0.165322580645161,0.183467741935484,0.0181451612903226,0.153225806451613,0.235887096774194,0.243951612903226,0.139112903225806,0.318548387096774,0.185483870967742,0.131048387096774
"4BWCA",0.21301775147929,0.201183431952663,0.21301775147929,0.189349112426035,0.248520710059172,0.165680473372781,0.21301775147929,0.236686390532544,0.189349112426035,0.201183431952663,0.21301775147929,0.201183431952663,0.14792899408284,0.0177514792899408,0.171597633136095,0.337278106508876,0.254437869822485,0.136094674556213,0.260355029585799,0.230769230769231,0.153846153846154
"2XIOA",0.203333333333333,0.246666666666667,0.25,0.28,0.186666666666667,0.203333333333333,0.186666666666667,0.29,0.206666666666667,0.293333333333333,0.133333333333333,0.256666666666667,0.176666666666667,0.0433333333333333,0.21,0.27,0.236666666666667,0.176666666666667,0.316666666666667,0.196666666666667,0.133333333333333
"1NR4A",0.314285714285714,0.2,0.228571428571429,0.3,0.157142857142857,0.214285714285714,0.185714285714286,0.242857142857143,0.271428571428571,0.271428571428571,0.157142857142857,0.214285714285714,0.271428571428571,0.0428571428571429,0.128571428571429,0.242857142857143,0.257142857142857,0.128571428571429,0.328571428571429,0.171428571428571,0.185714285714286
"4J5RA",0.179310344827586,0.220689655172414,0.282758620689655,0.227586206896552,0.220689655172414,0.16551724137931,0.248275862068966,0.255172413793103,0.186206896551724,0.248275862068966,0.172413793103448,0.213793103448276,0.206896551724138,0.0137931034482759,0.179310344827586,0.255172413793103,0.262068965517241,0.117241379310345,0.268965517241379,0.213793103448276,0.131034482758621
